appearance_id,cluster_id,canonical_name,inferred_designation,confidence_score,raw_name,norm_name,designation_raw,case_id,hearing_date,appearing_for,desig_inference_reason,name_selection_reason
3348,49,Abhishek Kumar Pandey,SENIOR,0.939,Abhishek Kumar Pandey,abhishek kumar pandey,Senior Advocate,11075,2020-08-25,State,unanimous_3plus+latest_agrees,most_frequent
3367,49,Abhishek Kumar Pandey,SENIOR,0.939,Abhishek Kumar Pandey,abhishek kumar pandey,Sr. Adv.,11082,2021-11-14,Petitioner,unanimous_3plus+latest_agrees,most_frequent
3394,49,Abhishek Kumar Pandey,SENIOR,0.939,Abhishek Kumar Pandey,abhishek kumar pandey,Sr.Adv,11090,2023-12-12,Applicant,unanimous_3plus+latest_agrees,most_frequent
3405,49,Abhishek Kumar Pandey,SENIOR,0.939,Abhishek Kumar Pandey,abhishek kumar pandey,Sr. Advocate,11093,2021-01-21,Union of India,unanimous_3plus+latest_agrees,most_frequent
3445,49,Abhishek Kumar Pandey,SENIOR,0.939,Abhishek Kumar Pandey,abhishek kumar pandey,Senior Adv.,11106,2020-06-07,Intervenor,unanimous_3plus+latest_agrees,most_frequent
63,50,Beena Victo,AOR,0.6,Beena Victo,beena victo,AoR,10024,2020-06-16,Petitioner,single_appearance+latest_agrees,longest
67,51,T. R. B. Sivakumar,AOR,1.0,T. R. B. Sivakumar,t r b sivakumar,Advocate-on-Record,10025,2021-02-24,Petitioner,aor_registry_match,registry(sim=1.00)
917,51,T. R. B. Sivakumar,AOR,1.0,T. R. B. Sivakumar,t r b sivakumar,AOR,10295,2018-08-11,Respondent,aor_registry_match,registry(sim=1.00)
933,51,T. R. B. Sivakumar,AOR,1.0,T. R. B. Sivakumar,t r b sivakumar,Advocate-on-Record,10299,2019-02-04,Applicant,aor_registry_match,registry(sim=1.00)
2522,51,T. R. B. Sivakumar,AOR,1.0,T. R. B. Sivakumar,t r b sivakumar,Advocate on Record,10809,2025-04-13,State,aor_registry_match,registry(sim=1.00)
68,52,Aanand Krishna,AOR,0.95,Aanand Krishna,aanand krishna,A.O.R.,10025,2021-02-24,Petitioner,unanimous_3plus+latest_agrees,most_frequent
650,52,Aanand Krishna,AOR,0.95,Aanand Krishna,aanand krishna,A.O.R.,10210,2023-12-16,Respondent,unanimous_3plus+latest_agrees,most_frequent
1453,52,Aanand Krishna,AOR,0.95,Aanand Krishna,aanand krishna,Advocate on Record,10460,2020-12-14,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2565,52,Aanand Krishna,AOR,0.95,Aanand Krishna,aanand krishna,Advocate-on-Record,10822,2020-07-12,Respondent,unanimous_3plus+latest_agrees,most_frequent
2731,52,Aanand Krishna,AOR,0.95,Aanand Krishna,aanand krishna,AoR,10873,2018-04-13,Respondent,unanimous_3plus+latest_agrees,most_frequent
69,53,Garima Prasad,AOR,0.946,Garima Prasadh,garima prasadh,AoR,10025,2021-02-24,Petitioner,unanimous_3plus+latest_agrees,most_frequent
70,53,Garima Prasad,AOR,0.944,Garima Parashad,garima parashad,Advocate-on-Record,10026,2023-04-17,Intervenor,unanimous_3plus+latest_agrees,most_frequent
294,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,AOR,10100,2025-06-29,Union of India,unanimous_3plus+latest_agrees,most_frequent
459,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,AoR,10151,2021-11-11,Respondent,unanimous_3plus+latest_agrees,most_frequent
677,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,AOR,10220,2019-11-07,State,unanimous_3plus+latest_agrees,most_frequent
683,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,A.O.R.,10222,2020-05-15,Applicant,unanimous_3plus+latest_agrees,most_frequent
745,53,Garima Prasad,AOR,0.944,Garima Parashad,garima parashad,A.O.R.,10243,2023-05-23,Union of India,unanimous_3plus+latest_agrees,most_frequent
877,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,AOR,10282,2018-11-03,State,unanimous_3plus+latest_agrees,most_frequent
1008,53,Garima Prasad,AOR,0.949,Garima Prashad,garima prashad,AOR,10322,2019-07-20,State,unanimous_3plus+latest_agrees,most_frequent
1081,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,A.O.R.,10342,2019-02-24,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1185,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,Advocate on Record,10372,2024-12-07,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1486,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,Advocate on Record,10471,2019-04-30,Applicant,unanimous_3plus+latest_agrees,most_frequent
1595,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,Advocate-on-Record,10508,2023-10-30,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1636,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,AOR,10521,2023-01-04,Applicant,unanimous_3plus+latest_agrees,most_frequent
1713,53,Garima Prasad,AOR,0.946,Garima Prasadh,garima prasadh,AOR,10545,2021-02-06,Respondent,unanimous_3plus+latest_agrees,most_frequent
1841,53,Garima Prasad,AOR,0.944,Garima Parashad,garima parashad,Advocate on Record,10584,2020-11-29,Respondent,unanimous_3plus+latest_agrees,most_frequent
2004,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,A.O.R.,10640,2019-01-02,State,unanimous_3plus+latest_agrees,most_frequent
2309,53,Garima Prasad,AOR,0.946,Garima Prasadh,garima prasadh,A.O.R.,10740,2021-08-22,Union of India,unanimous_3plus+latest_agrees,most_frequent
2331,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,Advocate-on-Record,10746,2018-01-01,Applicant,unanimous_3plus+latest_agrees,most_frequent
2334,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,AoR,10749,2020-06-27,Respondent,unanimous_3plus+latest_agrees,most_frequent
2465,53,Garima Prasad,AOR,0.946,Garima Prasadh,garima prasadh,A.O.R.,10792,2018-12-18,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2672,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,AOR,10855,2022-10-18,State,unanimous_3plus+latest_agrees,most_frequent
2801,53,Garima Prasad,AOR,0.949,Garima Prashad,garima prashad,AOR,10895,2024-02-20,Union of India,unanimous_3plus+latest_agrees,most_frequent
2809,53,Garima Prasad,AOR,0.949,Garima Prashad,garima prashad,Advocate on Record,10898,2018-05-31,Respondent,unanimous_3plus+latest_agrees,most_frequent
3171,53,Garima Prasad,AOR,0.949,Garima Prasad,garima prasad,AOR,11017,2025-02-18,Petitioner,unanimous_3plus+latest_agrees,most_frequent
3547,53,Garima Prasad,AOR,0.944,Garima Parashad,garima parashad,Advocate-on-Record,11139,2021-04-02,Applicant,unanimous_3plus+latest_agrees,most_frequent
72,54,Gopal Sankaranarayanan,SENIOR,0.945,Gopal Sankarnaraynan,gopal sankarnaraynan,Senior Advocate,10026,2023-04-17,Intervenor,unanimous_3plus+latest_agrees,most_frequent
120,54,Gopal Sankaranarayanan,SENIOR,0.949,Gopal Sankaranarayanan,gopal sankaranarayanan,Senior Adv.,10040,2023-11-27,State,unanimous_3plus+latest_agrees,most_frequent
136,54,Gopal Sankaranarayanan,SENIOR,0.949,Gopal Sankaranarayanan,gopal sankaranarayanan,Sr.Adv,10046,2018-10-25,Union of India,unanimous_3plus+latest_agrees,most_frequent
243,54,Gopal Sankaranarayanan,SENIOR,0.944,Gopal Sankaranarayanam,gopal sankaranarayanam,Sr. Adv.,10079,2022-11-02,Applicant,unanimous_3plus+latest_agrees,most_frequent
291,54,Gopal Sankaranarayanan,SENIOR,0.944,Gopal Sankaranarayanam,gopal sankaranarayanam,Sr. Adv.,10098,2024-04-30,Petitioner,unanimous_3plus+latest_agrees,most_frequent
388,54,Gopal Sankaranarayanan,SENIOR,0.942,Gopal Sankarnararayanan,gopal sankarnararayanan,Sr. Adv.,10128,2022-07-04,Petitioner,unanimous_3plus+latest_agrees,most_frequent
595,54,Gopal Sankaranarayanan,SENIOR,0.945,Gopal Sankararayanan,gopal sankararayanan,Senior Advocate,10193,2024-07-18,Intervenor,unanimous_3plus+latest_agrees,most_frequent
627,54,Gopal Sankaranarayanan,SENIOR,0.943,Gopal Sankaranarayananan,gopal sankaranarayananan,Sr. Advocate,10203,2020-05-07,Respondent,unanimous_3plus+latest_agrees,most_frequent
845,54,Gopal Sankaranarayanan,SENIOR,0.939,Gopal Snakaranarayana,gopal snakaranarayana,Sr. Advocate,10272,2023-11-20,Applicant,unanimous_3plus+latest_agrees,most_frequent
1028,54,Gopal Sankaranarayanan,SENIOR,0.949,Gopal Sankaranarayanan,gopal sankaranarayanan,Senior Advocate,10327,2025-09-13,Union of India,unanimous_3plus+latest_agrees,most_frequent
1075,54,Gopal Sankaranarayanan,SENIOR,0.942,Gopal Sankarnararayanan,gopal sankarnararayanan,Sr. Adv.,10340,2021-04-23,Respondent,unanimous_3plus+latest_agrees,most_frequent
1098,54,Gopal Sankaranarayanan,SENIOR,0.943,Gopal Shankranarayanan,gopal shankranarayanan,Senior Advocate,10346,2018-07-12,State,unanimous_3plus+latest_agrees,most_frequent
1109,54,Gopal Sankaranarayanan,SENIOR,0.949,Gopal Sankaranarayanan,gopal sankaranarayanan,Senior Advocate,10349,2020-04-11,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1171,54,Gopal Sankaranarayanan,SENIOR,0.949,Gopal Sankaranarayanan,gopal sankaranarayanan,Sr. Advocate,10366,2025-12-08,Union of India,unanimous_3plus+latest_agrees,most_frequent
1383,54,Gopal Sankaranarayanan,SENIOR,0.931,Gopal Sankarayanan,gopal sankarayanan,Sr.Adv,10437,2025-01-10,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1566,54,Gopal Sankaranarayanan,SENIOR,0.949,Gopal Sankaranarayanan,gopal sankaranarayanan,Sr. Advocate,10498,2025-08-11,Applicant,unanimous_3plus+latest_agrees,most_frequent
1598,54,Gopal Sankaranarayanan,SENIOR,0.949,Gopal Sankaranarayanan,gopal sankaranarayanan,Senior Advocate,10509,2020-04-21,Applicant,unanimous_3plus+latest_agrees,most_frequent
1602,54,Gopal Sankaranarayanan,SENIOR,0.949,Gopal Sankaranarayanan,gopal sankaranarayanan,Senior Adv.,10510,2022-08-02,Union of India,unanimous_3plus+latest_agrees,most_frequent
1806,54,Gopal Sankaranarayanan,SENIOR,0.942,Gopal Sankarnararayanan,gopal sankarnararayanan,Sr. Advocate,10573,2023-07-10,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1962,54,Gopal Sankaranarayanan,SENIOR,0.939,Gopal Snakaranarayana,gopal snakaranarayana,Sr.Adv,10627,2018-12-07,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1989,54,Gopal Sankaranarayanan,SENIOR,0.949,Gopal Sankaranarayanan,gopal sankaranarayanan,Senior Adv.,10635,2019-07-08,Applicant,unanimous_3plus+latest_agrees,most_frequent
2001,54,Gopal Sankaranarayanan,SENIOR,0.945,Gopal Sankarnaraynan,gopal sankarnaraynan,Sr. Adv.,10639,2021-11-23,State,unanimous_3plus+latest_agrees,most_frequent
2101,54,Gopal Sankaranarayanan,SENIOR,0.949,Gopal Sankaranarayanan,gopal sankaranarayanan,Senior Adv.,10674,2018-05-18,Respondent,unanimous_3plus+latest_agrees,most_frequent
2311,54,Gopal Sankaranarayanan,SENIOR,0.939,Gopal Snakaranarayana,gopal snakaranarayana,Senior Adv.,10740,2021-08-22,Union of India,unanimous_3plus+latest_agrees,most_frequent
2382,54,Gopal Sankaranarayanan,SENIOR,0.949,Gopal Sankaranarayanan,gopal sankaranarayanan,Sr.Adv,10764,2022-11-14,State,unanimous_3plus+latest_agrees,most_frequent
2411,54,Gopal Sankaranarayanan,SENIOR,0.949,Gopal Sankaranarayanan,gopal sankaranarayanan,Sr. Advocate,10773,2019-01-04,Respondent,unanimous_3plus+latest_agrees,most_frequent
2431,54,Gopal Sankaranarayanan,SENIOR,0.938,Gopal Sankaranayanans,gopal sankaranayanans,Senior Advocate,10780,2022-06-08,Applicant,unanimous_3plus+latest_agrees,most_frequent
2732,54,Gopal Sankaranarayanan,SENIOR,0.943,Gopal Sankaranarayananan,gopal sankaranarayananan,Sr.Adv,10873,2018-04-13,Respondent,unanimous_3plus+latest_agrees,most_frequent
2757,54,Gopal Sankaranarayanan,SENIOR,0.942,Gopal Sankarnarayananan,gopal sankarnarayananan,Senior Advocate,10881,2022-04-01,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2941,54,Gopal Sankaranarayanan,SENIOR,0.943,Gopal Sankaranayayanan,gopal sankaranayayanan,Senior Adv.,10941,2018-03-18,Respondent,unanimous_3plus+latest_agrees,most_frequent
3088,54,Gopal Sankaranarayanan,SENIOR,0.931,Gopal Sankarayanan,gopal sankarayanan,Sr. Adv.,10989,2025-12-19,State,unanimous_3plus+latest_agrees,most_frequent
3104,54,Gopal Sankaranarayanan,SENIOR,0.94,Gopal Shankaranarayan,gopal shankaranarayan,Sr.Adv,10992,2022-05-25,Respondent,unanimous_3plus+latest_agrees,most_frequent
3133,54,Gopal Sankaranarayanan,SENIOR,0.944,Gopal Sankaranarayanam,gopal sankaranarayanam,Senior Advocate,11002,2024-12-18,Respondent,unanimous_3plus+latest_agrees,most_frequent
3359,54,Gopal Sankaranarayanan,SENIOR,0.947,Gopal Shankaranarayanan,gopal shankaranarayanan,Senior Advocate,11079,2022-08-19,State,unanimous_3plus+latest_agrees,most_frequent
3371,54,Gopal Sankaranarayanan,SENIOR,0.949,Gopal Sankaranarayanan,gopal sankaranarayanan,Sr. Advocate,11083,2019-04-21,Petitioner,unanimous_3plus+latest_agrees,most_frequent
3432,54,Gopal Sankaranarayanan,SENIOR,0.949,Gopal Sankaranarayanan,gopal sankaranarayanan,Sr. Advocate,11102,2021-12-10,Respondent,unanimous_3plus+latest_agrees,most_frequent
3476,54,Gopal Sankaranarayanan,SENIOR,0.948,Gopal Sankarnarayanan,gopal sankarnarayanan,Senior Advocate,11116,2022-04-17,State,unanimous_3plus+latest_agrees,most_frequent
73,55,Satish Bakshi,ADVOCATE,0.875,Satish Bakshi,satish bakshi,advocate,10026,2023-04-17,Intervenor,majority_75pct+latest_agrees,most_frequent
1700,55,Satish Bakshi,ADVOCATE,0.875,Satish Bakshi,satish bakshi,Advocate,10542,2025-11-22,Petitioner,majority_75pct+latest_agrees,most_frequent
74,56,Swati Ghildiyal,AOR,0.945,Swati Ghildhiyal,swati ghildhiyal,Advocate-on-Record,10027,2024-07-20,Respondent,unanimous_3plus+latest_agrees,most_frequent
76,56,Swati Ghildiyal,AOR,0.946,Swati Gildiyal,swati gildiyal,A.O.R.,10027,2024-07-20,Respondent,unanimous_3plus+latest_agrees,most_frequent
89,56,Swati Ghildiyal,AOR,0.943,Swati Ghildiyla,swati ghildiyla,AOR,10030,2018-08-18,Respondent,unanimous_3plus+latest_agrees,most_frequent
410,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,Advocate on Record,10134,2020-07-22,Respondent,unanimous_3plus+latest_agrees,most_frequent
491,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,Advocate-on-Record,10162,2025-03-17,Union of India,unanimous_3plus+latest_agrees,most_frequent
540,56,Swati Ghildiyal,AOR,0.94,Swati Gildyal,swati gildyal,AOR,10177,2020-11-28,State,unanimous_3plus+latest_agrees,most_frequent
555,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,Advocate-on-Record,10181,2025-02-27,State,unanimous_3plus+latest_agrees,most_frequent
562,56,Swati Ghildiyal,AOR,0.943,Swati Ghildiyla,swati ghildiyla,AoR,10183,2019-11-28,Applicant,unanimous_3plus+latest_agrees,most_frequent
657,56,Swati Ghildiyal,AOR,0.943,Swati Ghildiyla,swati ghildiyla,AoR,10213,2021-07-02,Respondent,unanimous_3plus+latest_agrees,most_frequent
726,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,AOR,10237,2019-04-28,Union of India,unanimous_3plus+latest_agrees,most_frequent
740,56,Swati Ghildiyal,AOR,0.943,Swati Ghildiyla,swati ghildiyla,AOR,10241,2021-04-24,Respondent,unanimous_3plus+latest_agrees,most_frequent
1077,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,AOR,10341,2018-05-13,Union of India,unanimous_3plus+latest_agrees,most_frequent
1113,56,Swati Ghildiyal,AOR,0.943,Swati Ghildiyla,swati ghildiyla,AOR,10350,2022-12-20,Respondent,unanimous_3plus+latest_agrees,most_frequent
1156,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,Advocate on Record,10362,2024-09-10,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1500,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,AOR,10477,2019-07-06,Applicant,unanimous_3plus+latest_agrees,most_frequent
1502,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,Advocate-on-Record,10477,2019-07-06,Applicant,unanimous_3plus+latest_agrees,most_frequent
1533,56,Swati Ghildiyal,AOR,0.94,Swati Gildyal,swati gildyal,Advocate-on-Record,10487,2023-09-24,Union of India,unanimous_3plus+latest_agrees,most_frequent
1653,56,Swati Ghildiyal,AOR,0.943,Swati Ghildiyla,swati ghildiyla,A.O.R.,10528,2020-12-13,Respondent,unanimous_3plus+latest_agrees,most_frequent
1897,56,Swati Ghildiyal,AOR,0.94,Swati Gildyal,swati gildyal,Advocate on Record,10603,2024-04-14,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1923,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,Advocate on Record,10611,2021-03-19,State,unanimous_3plus+latest_agrees,most_frequent
1939,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,Advocate on Record,10617,2021-04-08,Applicant,unanimous_3plus+latest_agrees,most_frequent
2014,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,Advocate on Record,10645,2023-07-08,State,unanimous_3plus+latest_agrees,most_frequent
2107,56,Swati Ghildiyal,AOR,0.945,Swati Ghildhiyal,swati ghildhiyal,Advocate on Record,10675,2019-01-20,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2120,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,AOR,10679,2023-11-04,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2130,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,AoR,10683,2021-08-22,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2187,56,Swati Ghildiyal,AOR,0.943,Swati Ghildiyla,swati ghildiyla,A.O.R.,10701,2021-02-01,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2339,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,A.O.R.,10750,2018-03-30,Applicant,unanimous_3plus+latest_agrees,most_frequent
2371,56,Swati Ghildiyal,AOR,0.945,Swati Ghildhiyal,swati ghildhiyal,A.O.R.,10761,2018-06-03,Applicant,unanimous_3plus+latest_agrees,most_frequent
2396,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,Advocate-on-Record,10767,2025-02-02,State,unanimous_3plus+latest_agrees,most_frequent
2457,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,Advocate on Record,10789,2022-12-17,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2529,56,Swati Ghildiyal,AOR,0.943,Swati Ghildiyla,swati ghildiyla,A.O.R.,10811,2019-02-12,Union of India,unanimous_3plus+latest_agrees,most_frequent
2556,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,Advocate-on-Record,10820,2025-01-07,Union of India,unanimous_3plus+latest_agrees,most_frequent
2560,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,AoR,10821,2018-05-01,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2806,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,Advocate-on-Record,10898,2018-05-31,Respondent,unanimous_3plus+latest_agrees,most_frequent
3100,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,Advocate-on-Record,10992,2022-05-25,Respondent,unanimous_3plus+latest_agrees,most_frequent
3110,56,Swati Ghildiyal,AOR,0.94,Swati Gildyal,swati gildyal,AOR,10994,2021-08-23,State,unanimous_3plus+latest_agrees,most_frequent
3146,56,Swati Ghildiyal,AOR,0.94,Swati Gildyal,swati gildyal,AoR,11006,2024-02-09,Applicant,unanimous_3plus+latest_agrees,most_frequent
3409,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,AOR,11093,2021-01-21,Union of India,unanimous_3plus+latest_agrees,most_frequent
3511,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,AoR,11128,2020-12-27,Respondent,unanimous_3plus+latest_agrees,most_frequent
3519,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,Advocate-on-Record,11131,2022-07-13,Applicant,unanimous_3plus+latest_agrees,most_frequent
3588,56,Swati Ghildiyal,AOR,0.949,Swati Ghildiyal,swati ghildiyal,AOR,11153,2025-08-09,Intervenor,unanimous_3plus+latest_agrees,most_frequent
75,57,Kapil Sibal,SENIOR,1.0,Kapil Sibal,kapil sibal,Sr.Adv,10027,2024-07-20,Respondent,sr_registry_match,registry(sim=1.00)
81,57,Kapil Sibal,SENIOR,0.996,Kapil Sibhal,kapil sibhal,Sr.Adv,10028,2019-02-15,Respondent,sr_registry_match,registry(sim=1.00)
85,57,Kapil Sibal,SENIOR,1.0,Kapil Sibal,kapil sibal,Senior Advocate,10029,2020-12-27,Intervenor,sr_registry_match,registry(sim=1.00)
105,57,Kapil Sibal,SENIOR,0.997,Kapil Sibbal,kapil sibbal,Senior Advocate,10035,2021-12-11,Intervenor,sr_registry_match,registry(sim=1.00)
115,57,Kapil Sibal,SENIOR,1.0,Kapil Sibal,kapil sibal,Senior Advocate,10037,2023-07-10,Intervenor,sr_registry_match,registry(sim=1.00)
154,57,Kapil Sibal,SENIOR,1.0,Kapil Sibal,kapil sibal,Senior Adv.,10051,2019-12-15,Applicant,sr_registry_match,registry(sim=1.00)
209,57,Kapil Sibal,SENIOR,1.0,Kapil Sibal,kapil sibal,Sr. Adv.,10068,2022-09-15,Respondent,sr_registry_match,registry(sim=1.00)
254,57,Kapil Sibal,SENIOR,1.0,Kapil Sibal,kapil sibal,Senior Advocate,10083,2024-01-22,Union of India,sr_registry_match,registry(sim=1.00)
298,57,Kapil Sibal,SENIOR,0.995,Kapil Shibal,kapil shibal,Senior Advocate,10101,2022-08-23,Intervenor,sr_registry_match,registry(sim=1.00)
320,57,Kapil Sibal,SENIOR,1.0,Kapil Sibal,kapil sibal,Sr. Adv.,10108,2024-12-15,Respondent,sr_registry_match,registry(sim=1.00)
360,57,Kapil Sibal,SENIOR,0.997,Kapil Sibbal,kapil sibbal,Sr. Advocate,10121,2024-07-14,Petitioner,sr_registry_match,registry(sim=1.00)
382,57,Kapil Sibal,SENIOR,1.0,Kapil Sibal,kapil sibal,Sr.Adv,10126,2019-12-07,Union of India,sr_registry_match,registry(sim=1.00)
476,57,Kapil Sibal,SENIOR,0.994,Kapi Sibal,kapi sibal,Sr. Adv.,10156,2025-08-07,Respondent,sr_registry_match,registry(sim=1.00)
485,57,Kapil Sibal,SENIOR,1.0,Kapil Sibal,kapil sibal,Sr. Adv.,10161,2021-06-05,Applicant,sr_registry_match,registry(sim=1.00)
512,57,Kapil Sibal,SENIOR,0.995,Kapil Shibal,kapil shibal,Senior Adv.,10170,2021-10-09,Union of India,sr_registry_match,registry(sim=1.00)
546,57,Kapil Sibal,SENIOR,1.0,Kapil Sibal,kapil sibal,Sr. Adv.,10179,2024-06-01,Respondent,sr_registry_match,registry(sim=1.00)
671,57,Kapil Sibal,SENIOR,0.995,Kapil Shibal,kapil shibal,Senior Advocate,10217,2024-09-08,Intervenor,sr_registry_match,registry(sim=1.00)
709,57,Kapil Sibal,SENIOR,0.997,Kapil Sibbal,kapil sibbal,Senior Advocate,10232,2025-01-25,Petitioner,sr_registry_match,registry(sim=1.00)
